Estacion;NombreEstacion;longitud2;latitud2;altitud;anio;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;dic
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1968;44;83,4;135,3;129,7;30,3;45;8,1;11,7;79,5;87,8;126,6;11,6
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1969;30,8;64;41,5;144,1;58,9;80,6;2;4,4;53,3;117,4;72,2;37,5
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1970;40;;10;51,1;97,6;6,8;11,1;12,1;;78,5;121,8;52,8
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1971;79,8;73,2;116,5;68,1;86,4;34;;;44,5;99,8;65,1;40,5
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1972;33,7;119;115,2;83,5;54,1;55,7;13,4;27,9;4,2;74,9;93;45,4
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1973;14;38,3;22,1;142,3;41,7;41,8;43,4;14,3;70,5;91,3;32,8;61,9
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1974;54,5;75;88;142,2;53,1;30,2;17,5;4,1;61,6;102,5;78,4;70,9
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1975;24,4;146,7;120,3;44,1;84,3;75,1;146,2;20,6;18,2;108,3;96,1;65,1
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1976;30;22,7;49,1;;95,1;15,5;5,2;1,2;16,7;55,7;70,2;54,4
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1977;6,2;23,6;81,7;30,2;37,5;55,7;4,1;21,7;41,8;82,6;25;76,9
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1978;13,1;20,1;54,5;79,9;83;23,5;6,6;1,6;40,1;7,4;10,8;
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1979;14,2;30,2;93;70,2;130,2;0;18,2;67,4;40,2;87,4;45,2;11,9
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1980;26,9;109,4;29,4;;16,7;6;0,5;8,8;33,8;93,2;75,6;19,6
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1981;20,7;21;81,6;102,2;46,1;;22,1;21;19,4;27,8;85,2;46,1
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1982;53,1;42,5;53,2;110,8;150,5;1,3;27,3;18,1;16;79,1;58,8;121,5
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1983;6,2;40,8;217,9;61,5;110,6;57,3;1,4;10,5;15,1;88,2;85,7;84,8
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1984;38,1;90,2;33,9;134;72,8;26,9;5,3;8,8;123,8;64,2;78,5;5
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1985;;;;;;;;;;;;
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1986;;;;;;;;;;;;
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1987;;;;;;;;;;;;
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1988;;;;;;34,3;40;19,6;80,2;88,3;;
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1989;;;;;;;;;;;;
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1990;18,6;71,6;29,7;78,9;34,3;13,5;16;5,8;12,9;99,4;12,5;29,7
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1991;20,5;9,6;485,9;22;89,2;26,5;20,6;4,3;48,2;19;80,4;20
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1992;10,8;29,6;38,5;21;42,7;17,1;13;8,5;74;40,8;26,1;58,9
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1993;24,1;82,5;101,9;123,8;78,5;0,6;15,3;4,3;36;27,6;57,3;93,4
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1994;52,1;46,9;136,5;127,5;69,1;2,7;6,3;12,5;14,3;66,3;91,8;75,1
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1995;2,9;11,5;37,8;95,6;57,3;52,9;32,3;14,7;31;59,5;70,3;41,8
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1996;71,8;76,8;88;82,7;122,6;91,3;2,5;29,1;17,8;52,2;12,6;32,5
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1997;62,4;;113,8;124,2;68,9;19,4;29,7;0,1;74,4;34,4;96,5;34
M0053;IBARRA AEROPUERTO - DAC;-78,1;0,333333333;2214;1998;16,7;44,6;61,5;51,7;75,9;15,5;24,9;7;9,9;65,8;104,1;25,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1960;68,2;109;156,9;98,5;63,1;25;39,7;45,2;48,3;120,6;22,2;93,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1961;108;34,8;165,1;184,1;51,2;80,9;23,1;5,6;57,1;177,5;75,4;81,4
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1962;139,8;98,9;173,7;181,9;106,1;51,9;0,6;2,4;37,3;65,3;149,4;66,1
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1963;149,8;120,2;219,9;170,9;106,6;44,4;47,9;2,3;39,7;97,2;145;121,9
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1964;19,1;60;43,8;193,4;83,3;92,9;49,6;75,1;49;109;150,9;91,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1965;60,7;52,5;92,8;262,3;171;8;2,6;5,4;109,5;154,9;254,2;103,5
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1966;82;60,8;130;107,2;153,9;53,9;46,4;33,9;61;98,1;75,3;86,4
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1967;82,9;218,6;84,3;58,5;92,7;29,5;19,7;3,5;65;187,3;34,5;28,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1968;106,8;134,2;140,5;172,2;47,5;55,1;4,4;67,2;131,3;223,1;104;72,8
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1969;123,3;101,6;129,4;285,1;111;78,1;9,1;6,7;89;155,5;163,4;114,1
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1970;114,9;215,4;68,6;120,8;150,9;52,8;5;7,3;86,9;107,9;182,5;61,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1971;148,4;217;280,4;148,4;118,8;48,9;2,6;17,9;66,6;215,8;101,9;86,1
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1972;170,3;162,7;125,7;134,5;165,9;125,3;17,8;41;19,2;98,1;184,4;102,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1973;70,9;82,1;98,6;290,9;82,2;31,3;17,7;78;113,8;81,1;28,4;107,7
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1974;57,5;182,2;135,6;176,8;125,6;45,8;30,5;5;111,3;215;103,8;83
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1975;100;236,3;254,9;101,6;117,5;67,3;115,2;73,9;52,7;216,6;118,2;94,4
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1976;105,2;72,6;115,1;152,1;104;31,9;3,2;1,6;93;88,7;129,2;145
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1977;60,6;57,2;158,2;98,2;49,7;73,2;13,6;27,7;116,8;148,1;24,9;94,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1978;38,7;109,1;130,8;257,5;113,5;14;60,4;10,4;129,2;20,9;61,3;70,2
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1979;56,6;33,8;116,5;162,8;176,7;25,8;15,9;63,6;107,3;85,9;58,5;22,9
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1980;87,5;195,6;64,8;131,6;45,4;29,6;10,3;27,6;27,5;177,7;182,1;133,8
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1981;15,8;103,5;166,7;207,4;91,5;35,1;28,3;100,1;52,9;59,2;177,1;135,8
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1982;103,9;118,2;172,3;222,6;191,7;9,7;24,8;0,9;126,6;209,8;190,8;272,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1983;163;94,4;300,2;241,6;217,9;13,9;2,5;57,1;17;98,5;141,8;195,7
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1984;116;260,9;134,8;190,6;88,2;28;17,4;60,6;194,3;153,6;104,1;40,6
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1988;;;;;;;36,9;60,9;117,7;117,2;98,1;48,5
M0054;QUITO-OBSERVATORIO;-78,5;-0,211111111;2820;1989;122;120,1;160,9;167,7;58,4;61,9;31;72,2;153,4;199,3;23,3;41,8
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1960;94,7;95,8;143,7;81,8;36;5,4;17,3;29,1;27,2;115,5;24,4;66,5
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1961;81,8;54,5;150;182,8;24;58,4;4,9;2,2;19,7;113,5;62,3;32,6
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1962;110,7;70,2;160,3;103,9;119;39,3;0,3;13,1;32,6;81,9;126,4;48,5
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1963;95,3;156,2;109,9;102,9;74,9;35,2;26,4;1,7;40,4;28,2;105,6;97,5
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1964;33,4;52;23;142,5;35,9;74,3;37,2;27,8;24,2;79,4;105,7;138,1
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1965;65;22,6;91,7;225;141,8;10,7;1,7;3,7;80;117,6;267;62,3
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1966;50,4;52,4;134,8;130,9;120,1;56;44,9;14,4;47,8;112,9;84,4;67,1
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1967;70,4;204,7;137,5;54,5;102,1;35,8;53,3;3;35,6;139,2;56,3;27,1
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1968;104,9;123,1;123,8;154,7;18,4;50;17,6;47,3;113,6;116,2;60,3;23,4
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1969;95,4;58,7;74,7;205;101;76,6;1,7;8,9;99,9;131,9;134,6;121,7
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1970;114,9;158,3;105,8;105,3;135,2;22,6;5,5;32,1;58,1;38,7;193,4;48,1
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1971;177,7;191;274,9;140,3;106,5;60,9;8,6;15,2;66,3;188,6;100;47,8
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1972;106,8;155,3;296;110,5;129,2;89;11,3;29,5;43;51,9;133,4;120,7
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1973;34,6;98,5;84,9;201,8;54,1;20,1;25,4;49,9;80,4;83,3;26,8;70,3
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1974;56,1;142,3;191,7;133,7;66,1;36;2,7;2,3;106,3;117,9;115;138,3
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1975;47,7;235,6;145,4;113,9;122,9;62,2;146;35,1;78,8;123,2;174,4;38,3
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1976;97,6;47,8;127,3;121,8;107,3;23,4;1,3;5,3;41,3;47,8;119,6;124,9
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1977;44,6;48,3;82;149,8;82,8;38,9;14,5;18,8;114,7;136,2;10;73,7
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1978;45;85,5;107,5;74,6;106,6;20,7;35,8;8,4;99,1;22,5;36,3;103,3
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1979;14;28,9;142,3;147,8;126,3;34,6;14;69,7;125,8;57,5;18,3;12,8
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1980;81,4;198,3;71;126,3;36,6;31,4;2,1;17,6;37;109,6;123,3;45,9
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1981;43;95,7;125,1;183,4;68,7;15,9;10,5;47,5;29,3;75,3;70,9;151,2
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1982;121,5;63,5;120;166,3;175,4;31,5;29,7;3,3;67,5;184,7;163,2;243,4
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1983;99,8;79,8;255,2;229;83;36,9;3,2;49,1;4,6;68,8;91,1;154,7
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1984;49,9;191,2;128,2;199,1;67,4;32,2;9,5;26,5;160,6;110,1;104,4;14,6
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1985;49,6;27,9;73,5;104,4;77,4;33,6;17,4;41;57,5;36;62;59,6
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1986;83;140,3;139,4;;114,5;2,2;0;18,8;30,5;85,4;83,4;49,5
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1987;;68,5;125,4;;;13,1;38,2;;;;;
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1988;;95,2;29,1;;;85,1;37,2;;;;;
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;1989;95,3;103,5;139,6;108;73,1;56,5;10,5;29,7;128,9;202,7;6,9;49,1
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;2017;;139,9;266,3;73,4;;84,3;2,6;33,1;6,5;126,6;82;151,7
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;2018;76,8;123;;;;29,1;17,4;15,1;52,9;19,8;149,3;2,6
M0055;QUITO AEROPUERTO- PARQUE BICENTENARIO;-78,485;-0,14;2794;2019;55,4;121,3;123,6;117,2;39,6;7;24,8;0;;;;
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1960;198,2;89,6;356,8;72,3;33,9;0;0;0,5;0;0,5;0;11
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1961;161,8;319,8;146,4;130,9;1;2,4;3;0;1,7;0;0;0,2
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1962;169,6;181,7;167,9;50,3;48,4;2,7;0;0;0;0;0;2
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1963;56,7;295,2;190;48,4;17,8;0;0;0;0;0;0;47,2
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1964;266,8;95,3;338,2;174,3;4,7;4;0;0;0;0;0,4;0
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1965;136,5;156,6;443,5;318,9;195,4;15;0;0;2,2;0;3,1;36,7
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1966;540,1;164,4;185,4;46,8;14,8;1,7;0;0,1;0;18,4;0,6;10,1
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1967;502;365,9;117,2;10,8;11,4;0;0;0;0;8;0;0,4
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1968;90,6;138,6;131,4;23,4;0;0,9;0;0;10,5;11;0;2,2
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1969;62;104,3;446;197,5;24,8;126,6;0;0;0;0;0;20,3
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1970;128,6;84,7;100,7;129,1;164;1,3;0;0;0;0;56,1;8,2
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1971;91,7;68,4;578,7;54,2;7,9;268,7;0;0;1,6;0;0;1,4
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1972;227,6;357,7;406,9;157,7;39,6;151,6;0;0;0,4;0,7;56,9;86,4
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1973;701,3;208,2;491,6;181,6;138,6;2,9;0;5,5;2,7;0;0;16,6
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1974;73,4;129,5;80,7;84,1;69,3;0,3;0,2;0;4,3;1,7;2,4;24,2
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1975;214,1;496;613,3;192,7;3,5;1,2;1,4;0,7;0;9,4;1,4;2,8
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1976;531,6;616,4;449,8;183,7;141,2;10,5;0,3;0;0;0;0;4,6
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1977;161,5;276,2;226,9;55,9;0,1;0,5;0,7;0;20,9;0,9;0;3,2
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1978;;;182,1;68,9;39,4;0;0;0;0;0;0;61,9
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1979;;63,5;27,8;;9;0;0;0;0;0;0;0
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1980;95,8;65,8;221,1;333,5;29,8;1,4;0,3;0;0;0,4;0;2,6
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1981;114,1;406,3;230,6;95,2;0,2;0;0,2;0;0;0;0;43,7
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1982;128,8;87,4;6,7;16;14,1;0;0;0;0,6;5,7;167,6;293,8
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1983;567,9;539,4;832,4;603,5;618,4;612,2;291,5;19,7;17,4;3,8;1,1;66,4
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1984;13,5;378,1;194,5;181,6;36,5;1,3;0;0;0,2;0,7;0;38,9
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1985;69,7;92,4;126;21,3;7,3;0;0;0,1;0;0;0;12,4
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1986;387;44,5;40,8;163,5;2,4;0;0;0;0;4,9;0,3;82,1
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1987;353,1;753,3;489,7;372,2;45,2;3;0,4;2,9;0,4;0,9;0;40,3
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1988;166;146,3;6,9;141,2;10,8;0;0,3;0;0;0;2,4;22
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1989;353;417,9;310;136,9;1,2;4,1;0;0;0,2;1,4;1;0
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1990;57,2;220,9;146,5;81,2;4,3;13,5;0;0,2;0;2,5;0;13,6
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1991;119,5;316;113,1;11;49,7;1,9;0,3;0;0;0;1,7;21,3
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1992;183,3;233,1;397,6;502,6;154,6;41,5;2,2;0,2;0;0;0,2;1,7
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1993;174,1;493,5;217,7;346,7;131,5;0,4;0;0;0;0;0;92,4
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1994;158,1;131;166,7;115,6;14;4,5;0;0;0;2;0,4;77,3
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1995;98,3;196,5;105,2;41,7;6;0,2;3,1;0;0;0,3;1,5;0,3
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1996;111,4;405,5;162,2;62,2;0,5;0,2;0;0;0;0;1;5,8
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1997;104,9;255,9;490,2;225,3;203;5,1;78,3;8,1;12,4;94,4;549,4;818,6
M0056;GUAYAQUIL AEROPUERTO;-79,88333333;-2,153333333;5;1998;380,6;795,2;783,8;1124;175,4;67,4;7,8;0;0;0;0;1,5
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1960;11,3;23,6;;31,6;;;20,2;22,4;18,8;51,3;2,1;6,1
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1961;;3,3;58,3;62,9;1,1;58,8;0,2;3;11,4;62,2;7;11,1
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1962;11,1;66,2;87,4;0;27,7;21,7;0,7;0,4;20,2;;54,2;30,3
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1963;71,1;74,5;46,3;27,9;33,7;35,1;18,2;1,1;9,8;64,3;76,9;41,4
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1964;27;17,8;12,6;59,6;18,4;67;17,9;45,4;40;32,1;17,2;66,1
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1965;15,2;8,6;15,2;73,8;48,4;13,2;7;13;23,4;102,7;118,1;40,3
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1966;6,9;37,4;82,8;21;20,4;45,3;21;17,5;25,2;34,9;45,4;39,7
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1967;29,1;43,4;42,6;26,1;6,5;45,5;13,3;10,7;16;86,3;27,4;19,8
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1968;27,4;39,6;53,2;9,3;3,5;54,9;14,9;1,6;21,8;3;1,1;9,3
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1969;28,4;31,2;116,3;119,7;19,5;43,1;;;12,5;30,9;56,1;36,8
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1970;41,7;86,7;28;55,2;83,9;61,9;2,9;12;17,3;49,8;109,8;30,3
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1971;48,8;26,5;75,5;66,8;25,7;38,8;15,6;27;53,3;54,2;60,4;36,2
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1972;36,1;69,5;80,9;69,2;22,5;67,1;23,2;12,4;6,8;10,5;46,5;29,2
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1973;17,9;22;21,3;82,2;39,3;7,1;0,6;18,2;44,5;22,2;12,8;16,4
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1974;0,2;30,8;82;56;30,8;35;22,9;8,3;57,3;66,9;23;24,4
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1975;17,8;99,5;54,6;57,5;17,2;75,6;82,2;22,1;49,1;72,9;47,5;21,9
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1976;15,8;39,6;40,8;38,9;68,1;29,2;10,9;23,6;8,3;24;57,2;22,8
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1977;20,3;31,8;50,7;38,1;11,2;32,6;3,2;50;58;16,7;18,2;32
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1978;13,2;56,7;26,3;100,9;52,6;29;22,4;4,9;47;12;4;20,9
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1979;13,3;20,1;77,4;54,6;54,4;6,1;6,3;18,4;46,3;8,6;52,7;9,3
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1980;53,9;94,6;26,7;38,1;22;6,9;8,8;17,1;13,4;66,6;49,2;40,6
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1981;14,1;30,1;73,9;42,6;34,7;6;22,3;20,9;5,6;67;83,7;34,1
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1982;36,4;33,6;80;107,2;60,8;17;14;7,1;10,3;78,5;62,3;98,8
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1983;41,5;61,1;96,6;119,5;52,8;7,9;12,2;18,1;42,6;57,3;18,4;99,4
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1984;23;65,6;65,3;109,3;75,9;50,6;16,9;10,7;93,9;38,8;41,1;22,3
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1985;;;;;;;;;;51,8;31,3;38,4
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1986;18,1;41,2;75,5;52,3;38,1;;;;;;;
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1987;;;;;;;;;18,1;20,1;14,4;4,6
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1988;0,8;40,2;12,5;53,5;;13,5;7,1;7,7;2;29,2;17,6;28,2
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1989;48,6;12,3;52,9;35,7;27;44,6;14,7;0;37,3;54,5;9,1;11,8
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1990;27,4;53,5;13,8;38,8;33,6;20,8;20,5;15,2;26,9;105,6;28;47
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1991;23,7;20,4;48,1;37,9;59,3;34,8;29,8;8,8;5,5;37,9;77,9;44,6
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1992;49,6;83,8;33,8;82,4;40,7;13,4;8,6;9,2;23,1;46,2;25,5;33,2
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1993;20,1;97,7;188,6;68,8;67,8;10;22,3;6,8;33;45,7;36,2;58,6
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1994;28,6;22,8;94;76;51;15,4;9,6;40,8;8,8;21;65,5;35,3
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1995;9,6;6,8;43,5;91,5;56,9;16,8;48,7;16,1;3,6;35,7;82,9;17,1
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1996;58,1;114,7;107,5;73;43,8;21,4;12,1;6,4;32;34,7;15,9;19,4
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1997;57,5;;37,8;38,6;23,8;9,3;7,7;1,5;22,4;25,5;149,3;34,2
M0057;RIOBAMBA AEROPUERTO;-78,65;-1,65;2760;1998;29,9;89,7;64,3;83;100,3;30,7;25,1;14,8;8,9;45,2;40,5;5,9
M0058;ESMERALDAS-TACHINA;-79,62444444;0,979166667;7;1965;;;;;;;0,3;;;;;
